V,p_adj
0.6535050088014046,0.00035312252594987825
0.6987485389022429,0.0005361804326936559
0.6436122165167096,0.00023473632239323639
0.682563902451796,0.0005754379847815461
0.7218718981054085,0.0003814286468590833
0.6025611175115451,0.00047154221027823073
0.5850504472573195,0.0011334160134912619
0.6354452506241157,0.0015843208039658663
0.7012030441448174,0.0002103543076955594
0.6385789734154791,0.00023254777316628061
0.6221711715906639,0.00033059085673048383
0.7189591999047689,0.0001976422788987353
0.674067934831005,0.00011748001647249318
0.634938065665141,0.0008410970100155568
0.650379179202555,0.0005230125476077818
0.6971449456301863,0.00021387331492994655
0.6302496915619413,0.00029114479591818565
0.6592346266395768,0.00046044551799240274
0.6719378251261979,0.00015905901150514712
0.676477687130202,0.00039527674989625616
0.7626898772757379,0.00030414064981620914
0.6054734795329204,0.00027746485225443873
0.6540287809848742,0.0002945263353535399
0.6048989314990375,0.0011347411253957995
0.6858759336977762,0.0009320095801705897
0.7202601037145268,0.00022534378083416406
0.5970425161125023,0.0005554967948284695
0.6622406198512224,0.0006021311372903515
0.6479281767926538,0.0002172464871073032
0.6425004465578044,0.0005887245792679519
0.7403957826587382,0.00022800513484921847
0.6228525751241338,0.00048719832530597085
0.7529381452160789,0.000507164728699605
0.5907373001124465,0.0015752381170522911
0.6810993369155556,0.00030895378944684193
0.7698680999801876,0.0006819125614240251
0.6854966369257672,0.0002927817659738041
0.632322841304841,0.0012245655641938136
0.6636105908093084,0.0013637732690877646
0.6638271404672095,0.00030829661122111496
0.6205710999265145,0.000424238478656469
0.6917317163701325,0.0006239486287902274
0.6580457545401174,0.0007263259761554064
0.6427285015417559,0.000229496879649016
0.6492744005607508,0.00027936874263534417
0.7639369201019728,0.0005830179782737588
0.6769412987443565,0.00040068854821972977
0.6149152701044376,0.0022413841827236824
0.685524098557324,0.0001560798923632145
0.7462381924444895,0.00034053531509614654
0.694271443291797,0.00013366744617449022
0.6311801937422474,0.0005798756599835198
0.6301681743050931,0.001029693981800306
0.6448709595917723,0.00013443331976725759
0.701727109010252,0.0008763284043455943
0.7039163107387814,0.00033340343052123966
0.6548279878150319,0.001034632036027494
0.6233118654878612,0.0002962208536707589
0.6531368484759091,0.0008960162891510359
0.6203679705241443,0.00012065712115139071
0.6756642291471071,0.0006045303256060341
0.7332700456351663,0.00016587590834449273
0.671428647626609,0.0004098824675944357
0.6562619689813757,0.0004648105600378871
0.6841871137513461,0.00021043125334718749
0.6687705308562365,0.0013151223848777427
0.6813099035291461,0.00042310758218488953
0.6172626685791189,0.00040655935109490393
0.7003802154429786,0.00039283035232884345
0.599945609427127,0.0019003499724093986
0.5947335703205259,0.0002150017455336828
0.6611142435394601,0.00028184411654808006
0.6107178365167242,0.0007021492465343337
0.7044837786929524,0.00014031210942777594
0.5879588723484902,0.001624870575154591
0.7485244394385205,0.00014033606885466288
0.7017520375720696,0.0004876506216735521
0.6986228331055117,0.0003611250230091123
0.6727862202035975,0.0007549992315628584
0.6922716528557612,0.00031420134777671027
0.6185117603741772,0.0013457704284078886
0.6904866389622034,0.0005423972465087301
0.6176036794525412,0.00019658482915030362
0.6824184460223048,0.0004502635320732251
0.6305388636536595,0.0009009334900738075
0.540983698760025,0.0007828221012504688
0.6875703848567575,0.0006083323673848895
0.6821255019476543,0.00011870296717586548
0.6385999962321846,0.0003411602077649789
0.6433443720394529,0.0002622538571072086
0.7212965539384231,0.00022916254977400907
0.64608138809615,0.0008664469834579469
0.612761000530469,0.0007444640686999904
0.693939407539357,0.0004156535764796576
0.6528698829697994,0.0006295205087155642
0.7346805395491898,0.00014276549264258254
0.637470500635331,0.0002752265003421739
0.678361928186658,0.0005528536580992061
0.6282905116614269,0.0004104487710074878
0.6794160588349287,0.00015081831003782575
0.635330996957961,0.0005808820226940181
0.6547778968449147,0.0005480216907812752
0.6412430210144897,0.0009717346432683849
0.6244190848687979,0.0006877712011742476
0.7174705999611899,0.0016151972069969878
0.7090624344631997,0.00022272877098161725
0.6388488490533837,0.00010390974059204527
0.6327635176784515,0.00010280648228233602
0.6830688071415479,0.0003672463721571262
0.7273422733786247,0.0002734341280815622
0.8227897917702912,0.0006000811360936664
0.6378374784545562,0.0022427228953161293
0.6262516292715028,0.0009328290119421379
0.657497973418611,0.00037261896429208186
0.6579694670188783,0.00021289424140136237
0.6847207109579091,0.0009599558848027989
0.6699418334206091,0.00019926033897355033
0.7194240929717651,0.0010161825709852357
0.6499105145136993,9.723664096539242e-05
0.6132605650287135,0.0008758769092568341
0.5783115658524645,0.0009660362760270935
0.6055592876847656,0.0007183346754325859
0.6980290246711819,0.0008509248244094048
0.6323952144414556,0.00043810264829846624
0.6427186195815138,0.00037226197236583936
0.6319534718833109,0.0011613508518728555
0.6599788744445367,0.0003664824567719549
0.674915917720585,0.0003219091734186774
0.7267860303054744,8.518313419669798e-05
0.6833790279097575,0.0005859194496135034
0.6300394222912664,0.0008665118594880505
0.6855225719230167,0.000434734631534095
0.6884915056712433,0.002301051486451988
0.6408829896303702,0.0007200802304294651
0.596360990723058,0.0005678600634820841
0.6079333375732835,0.0004546254630678481
0.7023564143016643,0.00014927965231681384
0.5926497679189812,0.0013402111941780426
0.6775604876820676,0.00019981753972198035
0.7417397132759047,0.00016756890862668072
0.5999432507054715,0.0005179780374640064
0.6578883615299342,0.0005790120611255389
0.7121454583442417,0.002194481527416303
0.6498062026591018,0.0010605045148658343
0.6356958604973401,0.00034600005116214305
0.6419457057815526,0.000149281857927952
0.6542869229130621,0.0007765006928471818
0.7149370915995273,0.00010491578740834395
0.7710617117402004,0.00030415942414008246
0.6234756834076416,0.001427883409512054
0.6823126422154204,0.000739815838474156
0.6974720366867078,0.0012848053576810514
0.6925128220551281,0.0008313443092597961
0.7017482466312339,0.00017814555870165893
0.6374612910314916,0.000279931929975219
0.6608534192882819,0.0007931790313722153
0.6644860830834232,0.0003291575755783871
0.6883073994157375,0.00038697921267005775
0.6661805578882503,0.00022004142784648462
0.7129988506671271,0.000642007868161043
0.6418267670771673,0.001657101616370893
0.6622686334675816,0.00034400429150094336
0.7565095636840166,0.0007523616744219419
0.7076672525932937,0.0003090088218298259
0.6158307648747753,0.001710154655498175
0.6136908166540727,0.0005878978124852496
0.6721265036899496,0.0006452136627976834
0.6055043468206415,0.0009175384031112621
0.6250202435386099,0.0014214414123538965
0.6845473929017339,0.0002739933255405669
0.5903655109546364,0.000299966025794296
0.5977394231682708,0.0013794375556643867
0.7313202122909647,0.0002959511887539179
0.6529410968294538,0.0007261238829495698
0.6252315383930975,0.0005114670512148534
0.5777368768429971,0.002854872743565995
0.6563925227508448,0.0006681036875409996
0.7109298338434954,0.0006761035260697268
0.6490851096117602,0.00022193069556575296
0.6909728540186028,0.0006429064954156516
0.7238654937530729,0.00015191743587295026
0.6879686100434907,0.0012855547226401365
0.7059251083949609,0.0001570155159593689
0.6880591680398231,0.001817683988866392
0.6448034246075764,0.00037130468393953286
0.6532457790087854,0.0009091587141346613
0.6669083358324268,0.001744641698099958
0.5897797340146965,0.0008080517859008207
0.6569797306556328,0.0005415452648956931
0.6127692773167034,0.0008567169890065784
0.6748531364831328,0.0001376053391182186
0.6215548250462742,0.0010080514110389904
0.6929307646203678,0.00030086820685837345
0.6222183150327056,0.0003291898995846365
0.6566365328534433,0.0003387931224529961
0.6942601248824048,0.00047543840407937576
0.6067928924694657,0.0011510780996002445
0.6350767796265313,0.0009399112426997647
0.7022704128932054,0.0009093639434908374
0.6770867455991232,0.0005930729899534803
0.7252048035334553,0.00020587319636267143
0.6567207221892135,0.0007473230318417734
0.7294932664933603,0.00017400667346234577
0.6626257255107023,0.00017152109833040718
0.7217575876808193,0.00017400004237644318
0.624407704371556,0.0005071681775518089
0.697414592512506,0.00044970022950518995
0.7355100210990763,0.0003583133280844475
0.7496912048377582,0.00035162603440008766
0.6606589493669104,9.427946227624773e-05
0.6003406058546334,0.0018493008008564349
0.5686739004141527,0.0008073890457067634
0.6644253492479797,0.004407408997835538
0.6337960678886256,0.000645320614028555
0.6710031546050393,0.0004948390947875358
0.6540801930461271,0.0006262589529612006
0.6246198051357033,0.0008930581624095879
0.7295786179395043,0.000513930348686964
0.6930783390575859,0.00027107636835643767
0.6569823749903048,0.0001663071506149416
0.6815249916447256,8.049420617661784e-05
0.693613826440102,0.0002911235559505121
0.6943731425528905,0.0011726406961958258
0.7441555518669462,0.0009245139048842388
0.7016146406393969,0.00032626935192314743
0.6016886018941502,0.0005323332171474071
0.6671830162923124,0.0002818361732608299
0.686372681062221,0.0002489210847348433
0.6991734926849849,0.0005629005664042896
0.7190699393184491,0.0002591386534612772
0.6945304375015,0.0006844994176707919
0.7464465975515081,0.0003706097758948701
0.6736809500962697,0.001193195166531713
0.6944942386575937,0.00017999847111327405
0.6166071640609948,0.0001865095900798197
0.7056995716824764,9.429187134835093e-05
0.7399442268810733,0.00011701463625901631
0.6370585719857648,0.0005723553836427531
0.6425102530498136,0.003045677055837692
0.707517036644954,0.0002533220665698055
0.6953024880366836,0.0004162748128092586
0.6591667499753525,0.0012002883586599289
0.6420919849751887,0.0005682710327227225
0.6805653999285829,0.00022335274987383968
0.5904646964255088,0.0007844319196487204
0.7038842821485833,0.0003022348066268332
0.6536989685084116,0.000779012268470769
0.6395728980676811,0.0007434443242773092
0.7125355802041368,0.00013418055427816267
0.7447654062778152,0.00015483548485417664
0.6199211436697641,0.0008492507137933814
0.6354449795567093,0.00011427777018557794
0.6883217808110386,0.001232125068968859
0.6993550226046046,0.00026980342454296924
0.679847735792852,0.00025803522522316324
0.6575571252386776,0.0005541106337710877
0.7146420414443914,0.0009927452123297265
0.6422821423281329,0.0004092883065442976
0.653985289185539,0.0007769316398213988
0.7723717448065162,0.0007824840752336248
0.6126884934627795,0.0016180319915085617
0.661338719285052,0.00029856168962516527
0.6771614374801433,0.0014877064333379542
0.6051800671026568,0.00045853366740067347
0.6782637485694281,0.0007920316692309193
0.6155479907034548,0.0007202966293795576
0.5904904410512768,0.0008770047332992137
0.6524930770228979,0.001164392225347366
0.6618897136444337,0.0003101498469518793
0.6933750631498483,0.0005511945159617504
0.5722889962234707,0.0005827073481370348
0.64887366259585,0.0011700215470957787
0.6253541192216103,0.0027934910184713724
0.6562052313831439,0.001168209803493081
0.6881227054227764,0.00040367341811398116
0.6693092575637936,0.0005335260218868321
0.6883975487226528,0.00030369912233729757
0.7056253312582791,0.00040900670731969235
0.671088795615234,0.00023969017488378874
0.6213581169488396,0.0011559877608485758
0.639608422594911,0.0008844201966785592
0.6944163632480604,0.00017218354620496257
0.7220970154417022,0.0002449653273796093
0.6541684471737189,0.0004755155146348722
0.7018300339177824,0.0001386348246441571
0.637407995743285,0.0005983408745604546
0.6784030848995029,0.00019751763744924045
0.5745335378767625,0.001662015712578735
0.6756203018599818,0.0008215862183630351
0.6851702432842366,0.00011710418107568898
0.6609987576493633,0.0002737702022910238
0.6681034758577636,0.001082192361258727
0.6859206385747051,0.0016773344814318136
0.6469750703902744,0.00046789866232377353
0.7063305326237953,0.0016690234530878367
0.5833115981109837,0.0012693087956247018
0.6804856692350298,0.00015193905537214114
0.6046627276297587,0.001979056862506212
0.6305810158815126,0.00035655118203159475
0.6886588598422535,0.00015251283514683411
0.7800248399542322,0.00011683181806054765
0.6128133494663237,0.0009055544778442393
0.7218682990982981,0.00013633356284314946
0.6417232052430981,0.0005522235140585918
0.671273987912407,0.0005065825688624903
0.6346207907184338,0.00042555789216436324
0.60774965466608,0.003663648583052237
0.7119939044833684,0.0001446623782146439
0.652309483102392,0.00047304232335365626
0.5803499068831971,0.0014597959004176708
0.6781918096805979,0.00019822353970100348
0.6463693798720604,0.0004169168968825021
0.6741085860781547,0.0003587312413432242
0.6237514964566857,0.0005088950535512282
0.7005499280350753,0.00026446428788673426
0.6349295098677995,0.00027041662612103945
0.6246910323779087,0.0007669744470586437
0.5878824114704767,0.002261402948870117
0.6416708733748532,0.0009439549627194843
0.7401187580206581,0.0008894282778609819
0.6421220573772491,0.0008205072329587892
0.6404241222137633,0.0003516571040078631
0.6490231549982248,0.002688999783931556
0.5384948698226285,0.002592695164435943
0.6872266955024713,0.0006237627945406832
0.6864966040065217,0.0004871716483775268
0.6679831985788759,0.0002966267335884343
0.6651186208739304,0.00020087989955852592
0.6367018996252024,0.0005173274084766533
0.6881291482949945,0.00021499978080619098
0.6593102083302507,0.0007492855003479182
0.6943731425528905,0.0011639416205422304
0.7013646381253369,0.00042426913619153517
0.7731622214314272,0.0007668169795698176
0.7017499384725072,0.00019390623571136079
0.6443014691537966,0.0002869895796812072
0.7201236143745636,0.0002244246690871199
0.726496024476349,0.0004933748566193774
0.7312283575553887,0.0005375862885201865
0.6687102124276818,0.0003255452514856483
0.7413954241125397,0.00012675809618678535
0.6565416518896154,0.00012757910706739928
0.655895654157949,0.0007116360559311641
0.7566759402194723,8.955127162924015e-05
0.6796504119712296,0.0002443441547597125
0.5979010738381647,0.00014068304729708547
0.6650720265692958,0.0002996615585587614
0.6799945218107719,4.978355409168689e-05
0.733656411976585,0.0011158818476438848
0.6296839791571384,0.0008955750618936387
0.6352400441347883,0.0005856792440406267
0.6177170913145671,0.0025929752654252347
0.6164307318218719,0.0036730792129352485
0.6515772514637229,0.0010630727699477704
0.6729148777575059,0.0003021249644665769
0.6614613545100017,8.2534182275662e-05
0.7159035969003296,0.0004563817859482011
0.6520851300280923,0.0003498529674945683
0.5738102650888823,0.0006183310408973686
0.6702627884905922,0.0006584258996702452
0.6533284408566552,0.0013065507920205777
0.6156642858234256,0.001270815506114964
0.5759499826312207,0.0006277677497269485
0.6936399091898752,0.00018580880848928505
0.6990788932231768,8.673797183889054e-05
0.6831862176913979,0.0004871566539492722
0.732859372510602,0.000814624583882817
0.5855589080459674,0.0006613066414041802
0.6792381855786481,0.00021667070872588567
0.6963782249254944,0.0005507787657134111
0.6001167418776971,0.000721163659774593
0.6618553319347618,0.00021541942964253824
0.6549251576604935,0.0001180641234694857
0.6519211036269088,0.00046742732732096837
0.6979616146882366,0.000921950552605022
0.6904380273528095,0.0007358067828099335
0.6880089881435457,0.00029779598468082646
0.7077582979436802,0.0008549619401300168
0.6326184565874791,0.0007688876948201973
0.6686541045164193,0.00024548177848815467
0.6490772637189316,0.0006542140663435836
0.6673538052454817,0.0003135512327617773
0.6818781502047291,0.00030247063675370445
0.6500833903771464,0.0002702354895451897
0.7905556106758068,0.0005806056959959394
0.6531803573735381,8.425409842227616e-05
0.710935176028576,0.00016374918327488608
0.6974359724745739,0.00047116733239938036
0.6657169658559324,0.0003334053731505193
0.7308455109070847,0.0005111073274407518
0.670801803617996,0.0021642119920216585
0.5890597013500262,0.0005050414982672446
0.6633991256370311,0.0008675747339217388
0.6408896331464784,0.0005477738887366135
0.666049648127197,0.00020177591835912612
0.6409369495973342,0.0008420401651887399
0.6330630193410726,0.0008175778342129902
0.7653489307673591,0.0002972342118949811
0.6850371683014,0.0003489302019230589
0.7222826281567186,4.9426421780740526e-05
0.7252286440208969,0.0009712440902686081
0.6450608095730874,0.0002690883587356252
0.7232002658505625,0.001648829821156217
0.6927009829763838,0.00025547013559590326
0.6620477769153651,0.0011461949902383806
0.685748478534857,8.782139211704898e-05
0.6157229190054586,0.0003042434849072073
0.6635213987335388,0.0004969833561584425
0.6238154913290457,0.0015435751866293979
0.6808961333446321,0.00045048281087478603
0.6877811966589961,0.0004112210895167445
0.6753062130777141,0.0003789972433522193
0.6612481624848553,0.0002332462366109178
0.6541005164826802,0.000853502823993213
0.6614491713674204,0.0009015738340414359
0.6681707792635849,0.00017249312294009833
0.6443338441259242,0.0007746185941646111
0.6312433503542456,0.0003775841434814353
0.6496701342351091,0.00010884902080154912
0.6639677804694811,0.00039888833413825875
0.7220381807497299,0.00022532904497063466
0.6567073418565974,0.0005214538502908983
0.6354931540681265,0.0005677726285495677
0.6684274177245856,0.0001303124318405846
0.6956504709582236,0.00011444306471053434
0.6455217021072016,0.00022320751087512303
0.6361386880600416,0.0002834944823294494
0.6329478820660928,0.0016181052719985711
0.7144606156059005,0.0002695748558951827
0.612262342789885,0.0011938776185270727
0.5963888210533755,0.0017483507644632246
0.627736913723904,0.00035059297437323167
0.5896817811881729,0.0009664309586194797
0.6019491845873625,0.0003514868124249171
0.6285550298136429,0.001031490803086732
0.6708371603979576,0.00033548565059660085
0.6060425694654709,0.00019619415563976172
0.6293972970259526,0.00043436693874332466
0.7217876002118719,0.00016429863755218488
0.6321863115596843,0.0004359815217203078
0.6788991055381605,0.00035864767436566414
0.6278848667878442,0.001048450759998043
0.6744931550012435,0.000868187908901974
0.6155711596577444,0.0005502963635852787
0.7477154519171828,0.001953617809517305
0.6856641371665761,0.0005867774127177317
0.6241128320627871,0.0013875091391228889
0.6802041375526865,0.00016076608888171418
0.6340869257395928,0.002107844894218114
0.6606789337176191,0.0008237225987872687
0.7193128488185114,9.984394799567031e-05
0.6869997378582895,0.0013302297824991927
0.6518245919615051,0.002988397623713168
0.6425527826282056,0.0004207402946623251
0.6331759051433316,0.0005869009050246676
0.6534716113203841,0.00014044363766596568
0.6518083598160266,0.00023094929528943986
0.6542065744350254,0.0005619490476241884
0.7327197633830203,0.00023754030749267852
0.6564431989266771,0.0006494312161133831
0.6055804107596184,0.003756315975800728
0.7367367395503835,0.00015131857397931991
0.7418550316203951,0.00026350559681298513
0.769459453524988,6.847488959327297e-05
0.621942126025985,0.000702418952934547
0.7194640929237668,0.000171857801724018
0.7179564500240296,0.0006678147748229168
0.6622927504453646,0.0002638792538640633
0.716459074556052,0.00016950084452616032
0.6911117735866407,0.0005534690471384884
0.5903272145412923,0.0003487007868471226
0.6996269942604983,0.00011638050076678841
0.6262133587297471,0.00033628268451968424
0.5962233923799216,0.00174375127192139
0.7183274231102759,0.0014559420000864742
0.6333510907177794,0.0014290781269573616
0.6350590609646208,0.0006526847072910735
0.7152860644923125,8.123289249784005e-05
0.6693087434558345,0.00029121162468059847
0.6605613838494047,0.0012180347499172184
0.6500386792753684,9.163987037263954e-05
0.6465079173623215,0.0005098552770528286
0.6329512229455654,0.00016094618529471916
0.6725517868373259,0.00032290582346539143
0.6658504576991627,0.00021219244070080912
0.6682621363520187,0.00015906442236879315
0.6105069433351787,0.0008731313714389621
0.5937523841800074,0.00048191123796326174
0.6987171026871074,0.0009449952420581553
0.7548005952697513,0.0002710503984783008
0.6511896023981808,0.000350104322557665
0.6040173325996395,0.0007162768752859705
0.7245643375862887,0.00015856490969667902
0.6140764664051357,0.00020180461475527434
0.6381463008373358,0.0001676576458636836
0.6413446032283902,0.00036217306997865517
0.7004935075510856,0.00011597130561780133
0.6575759372606792,0.0002472500726042881
0.6606102362351397,0.0006180086329526935
0.6467047335798395,0.0002450084569485256
0.5806202559105781,0.004578196332273521
0.6152888961726677,0.0011759854442404682
0.6693018548409937,0.0007867065330549039
0.6574555569238297,0.0004711478286413273
0.6241003089189837,0.0006403036569397891
0.6046481609734867,0.0018055790234944302
0.7059969815480047,0.00035222040876559113
0.6250711556766188,0.00047129128176071067
0.7375595671696125,0.0003950378471536675
0.7114113304623316,0.0003739268354696623
0.6366381140414652,0.0002489427103833375
0.6825244742416287,0.00022866514583619324
0.6283916468878575,0.0010716671649586562
0.6459339449605653,0.0002726946383150297
0.6719092583541705,0.0005540210097689791
0.6925991901274361,0.00392829212183099
0.6744836443671256,0.00014268354944591
0.5928662206855411,0.0005875734993676662
0.6083509567406049,0.0008621909056411026
0.5836145603352463,0.003080298057102304
0.6822677256407365,0.0007179770068822533
0.7175120673889672,9.373677292345839e-05
0.6807898809829095,0.000984149689508107
0.7233366008248059,0.0002102527703720103
0.6370598610346622,0.0003557485196455934
0.6109930042051857,0.00011406524231161175
0.7178777501276652,0.00024028617400539964
0.6414751084031437,0.0013348400639126012
0.5580850465505928,0.0021440458961543563
0.6508477385442896,0.0004125968956084636
0.646147881492318,0.0004865063121162194
0.653195221907152,0.0010913698055629029
0.7093543974522492,5.5008837467451777e-05
0.6304851506348897,0.0005161580631369844
0.61530975260778,0.00040828056823016823
0.7264043335537405,0.00016752017578236522
0.6520414522370465,0.0004712230243530957
0.685543786178348,0.00028113956224706804
0.7236625055838921,0.00036831445989926603
0.6660799185178204,0.0008347644419655076
0.6608712950676547,0.0003139238427526392
0.6858480604925121,0.0012095441605234347
0.7003814227342247,3.543432891073284e-05
0.7131554973481591,0.00021990277659578172
0.6507314984753787,0.0014542659421142856
0.6557414073627855,0.0005179077494459339
0.6323837779736494,0.0005933096783024006
0.7193654508061627,0.0002149119762501206
0.594030269655999,0.0009280680994321333
0.7076129202699883,0.0001399783792119802
0.6821593663958971,0.0006475530690654985
0.637173263513119,0.0002812551405224628
0.7617089505436703,0.0016377662499906798
0.7106372848353939,6.065254293341482e-05
0.6016876418728405,0.0006540059518763686
0.6870214721924438,0.0026110590309866843
0.6799805059672727,0.00044083759965241054
0.644518225432135,0.00021700497367960203
0.6234006172060794,0.002812401449203583
0.6779872917572244,0.0001640550828831966
0.7244464749279004,0.0004919927221381792
0.6692045214347471,0.0003249428672574828
0.6638857520939179,0.0004042644179557131
0.6496326669261493,0.00023485793511635045
0.6899493772727594,0.00024183612954575828
0.657454506365968,0.0001091337600932496
0.6939142178961707,0.00044622855944675965
0.6984837536848898,0.0005747223467783558
0.629906361715921,0.0004918094116598271
0.6460489804577928,0.0004625293968911759
0.7062601524135513,0.0002948194442914387
0.6201672770047588,0.00032011591924763216
0.7326673999864571,0.00018966941702025508
0.72932031503904,0.00015353803269602118
0.6834965492535333,0.0003325657676630511
0.6756290655738711,0.00031508324207596416
0.6434633921334293,0.0007452980607178805
0.669113642278504,0.0003322992644634315
0.6608010043776481,0.00034085698076302684
0.6653589633793497,0.00010087390793345197
0.6891985389167754,0.00027746015377239086
0.6197454503764456,0.0007973052858705199
0.648004919611508,0.00039938776050474356
0.631969492484379,0.0002442494843732934
0.7102298409133955,0.00048151254810735455
0.6033897453883564,0.001024679561261177
0.683092258009672,0.00046432334591051116
0.71091476783081,0.0003306680329544509
0.6367266498456973,0.00104939381223923
0.6922210969119074,0.0012140285929265193
0.7235923890458398,0.0006332086025009342
0.6668341789351739,0.00025711643944137386
0.632897868022051,0.0009517857063644497
0.6481005618197963,0.0015633069984791748
0.6757279758819698,0.0005190681690711019
0.6477124991833638,0.00041336777304779027
0.6045372685424484,0.00071088031691946
0.6889636517697958,0.001317131147606676
0.600064329680452,0.0018756373809620808
0.6676857949472839,0.0003090078213092706
0.7150374470126739,0.00018000876379742348
0.7074400347386148,0.00026485195790659777
0.6779505815181273,9.975368920078775e-05
0.6901810895599038,4.9123938122175304e-05
0.6443299273198507,0.00015097552501486255
0.5826170660892345,0.0012662565001159143
0.7411332318126642,8.085445754679732e-05
0.6883906144224342,0.0002564479210876991
0.615627346464314,0.00047710545050139164
0.6124306178134071,0.0010024067626916988
0.6375283198115438,0.00019733703050839324
0.6377048567069841,0.0010167436730801338
0.6150153174058517,0.00023542100726670068
0.5748240955430104,0.0021744660729436927
0.6554188245658437,0.0008918702642927157
0.6086056016122916,0.0008351928430692102
0.6592741027712045,0.0005803317981964984
0.5869937730441166,0.001292288447044987
0.6922627792583624,0.00018230408085340155
0.6387874781702509,0.000938941758121592
0.5705849901305918,0.003717064266022585
0.6385233707636538,0.0002883007960515771
0.6390937294208778,0.00010071108000220264
0.7002725172461473,0.00018925451116791336
0.5848699209888782,0.0026541479248073374
0.7141919704639912,0.0005111681187215389
0.6753644603386916,0.00011700138589443299
0.6844233569900968,0.0003698068397861576
